adresse_id,numero_rue,nom_rue,code_ville,nom_ville
3861,100,Rue du Soleil,38130,ECHIROLLES
3862,127,Rue Pierre Curie,60100,CREIL
3863,84,Rue du Marché,54500,VANDOEUVRE-LES-NANCY
3864,94,Rue de la Paix,30000,NIMES
3865,48,Rue Gambetta,93110,ROSNY-SOUS-BOIS
3866,57,Avenue de la Liberté,97490,SAINT-DENIS
3867,19,Rue de la République,69200,VENISSIEUX
3868,67,Rue des Peupliers,36000,CHATEAUROUX
3869,23,Rue des Myosotis,13800,ISTRES
3870,81,Rue Émile Zola,68000,COLMAR
3871,96,Rue de la Paix,93150,LE BLANC-MESNIL
3872,116,Rue des Pâquerettes,76100,ROUEN
3873,122,Rue de l'Avenir,13003,MARSEILLE
3874,83,Rue du Poirier,86100,CHATELLERAULT
3875,41,Rue de la Paix,83100,TOULON
3876,123,Rue des Lilas,69005,LYON
3877,57,Rue du 11 Novembre,13008,MARSEILLE
3878,38,Rue de l'Union,31100,TOULOUSE
3879,36,Rue des Écoles,13014,MARSEILLE
3880,77,Rue du Cimetière,6800,CAGNES-SUR-MER
3881,101,Rue du Parc,75116,PARIS
3882,16,Rue de la Marne,75002,PARIS
3883,85,Rue du Commerce,97490,SAINT-DENIS
3884,48,Rue des Cèdres,72000,LE MANS
3885,121,Rue Louis Pasteur,6200,NICE
3886,113,Rue Jean Moulin,69002,LYON
3887,43,Rue de Verdun,85000,LA ROCHE-SUR-YON
3888,91,Rue Jules Ferry,94800,VILLEJUIF
3889,28,Rue du Chemin Vert,13011,MARSEILLE
3890,10,Rue de l'Hôtel de Ville,20090,AJACCIO
3891,18,Rue de l'Industrie,66000,PERPIGNAN
3892,85,Rue des Tulipes,38000,GRENOBLE
3893,120,Rue des Prés,76620,LE HAVRE
3894,65,Rue Anatole France,11100,NARBONNE
3895,62,Rue des Marronniers,65000,TARBES
3896,56,Rue des Fleurs,60155,BEAUVAIS
3897,1,Rue de l'Avenir,92120,MONTROUGE
3898,62,Rue de la Gare,68200,MULHOUSE
3899,78,Rue des Vignes,30000,NIMES
3900,23,Rue des Glycines,69009,LYON
3901,94,Avenue de la Liberté,64100,BAYONNE
3902,19,Rue de la Chapelle,75013,PARIS
3903,38,Rue des Peupliers,59700,MARCQ-EN-BAROEUL
3904,58,Rue de Verdun,50130,CHERBOURG-OCTEVILLE
3905,105,Rue des Chênes,33700,MERIGNAC
3906,48,Rue Louis Pasteur,51100,REIMS
3907,45,Rue des Myosotis,6000,NICE
3908,2,Rue de la Liberté,14000,CAEN
3909,98,Rue des Platanes,84000,AVIGNON
3910,4,Rue Gambetta,94130,NOGENT-SUR-MARNE
3911,116,Rue des Vignes,6200,NICE
3912,24,Rue de la Garenne,59200,TOURCOING
3913,6,Rue des Chênes,35700,RENNES
3914,66,Rue des Aulnes,92150,SURESNES
3915,70,Rue des Platanes,92700,COLOMBES
3916,102,Rue des Platanes,6000,NICE
3917,41,Rue du Moulin,13090,AIX-EN-PROVENCE
3918,4,Avenue de la Liberté,75019,PARIS
3919,84,Rue des Chênes,89290,AUXERRE
3920,83,Rue du Parc,97470,SAINT-BENOIT
3921,41,Rue des Pins,93210,SAINT-DENIS
3922,90,Rue des Glycines,42100,SAINT-ETIENNE
3923,36,Rue de l'Église,75017,PARIS
3924,89,Rue des Peupliers,94500,CHAMPIGNY-SUR-MARNE
3925,89,Rue du Commerce,54100,NANCY
3926,14,Rue du Marché,33000,BORDEAUX
3927,38,Rue des Acacias,95800,CERGY
3928,20,Rue des Jardins,92800,PUTEAUX
3929,18,Rue de l'Union,75008,PARIS
3930,85,Rue de la République,97432,SAINT-PIERRE
3931,48,Rue de la Fontaine,83140,SIX-FOURS-LES-PLAGES
3932,55,Rue du Marché,78200,MANTES-LA-JOLIE
3933,59,Rue de la Poste,35700,RENNES
3934,31,Rue de la Victoire,13007,MARSEILLE
3935,56,Rue de la Victoire,6000,NICE
3936,102,Rue du Poirier,33000,BORDEAUX
3937,3,Rue du Château,30000,NIMES
3938,43,Rue des Bouleaux,77100,MEAUX
3939,11,Rue Jules Ferry,93190,LIVRY-GARGAN
3940,55,Rue des Glycines,13008,MARSEILLE
3941,52,Rue de la Rivière,67000,STRASBOURG
3942,27,Rue René Cassin,6300,NICE
3943,53,Rue du Commerce,92120,MONTROUGE
3944,43,Rue de l'Avenir,75008,PARIS
3945,61,Avenue de la Liberté,34070,MONTPELLIER
3946,1,Rue des Coquelicots,6110,LE CANNET
3947,67,Rue de la Côte,97470,SAINT-BENOIT
3948,13,Rue du Moulin,44100,NANTES
3949,127,Rue du Général de Gaulle,14000,CAEN
3950,95,Rue des Coquelicots,93140,BONDY
3951,20,Rue des Platanes,38000,GRENOBLE
3952,51,Rue des Peupliers,60155,BEAUVAIS
3953,65,Rue des Prés,92360,MEUDON
3954,32,Rue des Fleurs,97150,SAINT MARTIN
3955,99,Rue René Cassin,33700,MERIGNAC
3956,14,Rue Pasteur,49280,CHOLET
3957,83,Rue des Marronniers,94170,LE PERREUX-SUR-MARNE
3958,62,Rue de la Solidarité,97300,CAYENNE
3959,45,Rue de la République,87280,LIMOGES
3960,63,Rue des Prés,95130,FRANCONVILLE
3961,126,Rue des Roses,78300,POISSY
3962,106,Rue de l'Union,68200,MULHOUSE
3963,45,Rue de la Mairie,6000,NICE
3964,46,Rue de la Solidarité,13002,MARSEILLE
3965,95,Rue du Cimetière,94400,VITRY-SUR-SEINE
3966,53,Rue Jules Ferry,25000,BESANCON
3967,80,Rue Victor Hugo,59493,VILLENEUVE-D'ASCQ
3968,122,Avenue de la Liberté,47000,AGEN
3969,42,Rue de la Croix,54100,NANCY
3970,92,Rue des Acacias,86100,CHATELLERAULT
3971,68,Rue de la République,59400,CAMBRAI
3972,7,Avenue Charles de Gaulle,59240,DUNKERQUE
3973,24,Rue de la Garenne,84000,AVIGNON
3974,115,Rue des Tulipes,6800,CAGNES-SUR-MER
3975,75,Rue de la Chapelle,67100,STRASBOURG
3976,26,Rue du Calvaire,3100,MONTLUCON
3977,88,Rue des Roses,75013,PARIS
3978,19,Rue Gambetta,28100,DREUX
3979,40,Rue des Peupliers,33600,PESSAC
3980,126,Rue de la Pépinière,93140,BONDY
3981,123,Rue de la Paix,3100,MONTLUCON
3982,61,Rue du Cimetière,67000,STRASBOURG
3983,4,Rue des Primevères,75008,PARIS
3984,110,Rue de la Garenne,16000,ANGOULEME
3985,52,Rue de la Poste,59100,ROUBAIX
3986,100,Rue du Lavoir,10000,TROYES
3987,38,Rue Jean Jaurès,95000,CERGY
3988,12,Rue des Marronniers,59800,LILLE
3989,50,Rue du Port,36000,CHATEAUROUX
3990,100,Rue de l'Union,84000,AVIGNON
3991,106,Rue du Soleil,75002,PARIS
3992,9,Rue Voltaire,92150,SURESNES
3993,42,Rue du Commerce,31770,COLOMIERS
3994,40,Rue de la Côte,67000,STRASBOURG
3995,108,Rue du Parc,13400,AUBAGNE
3996,43,Rue des Châtaigniers,75012,PARIS
3997,30,Rue des Chênes,94200,IVRY-SUR-SEINE
3998,45,Rue du 11 Novembre,69100,VILLEURBANNE
3999,102,Rue des Tulipes,97470,SAINT-BENOIT
4000,107,Rue du Général de Gaulle,75005,PARIS
4001,120,Rue des Pâquerettes,35000,RENNES
4002,95,Rue du Chemin Vert,76600,LE HAVRE
4003,32,Rue du Pont,84000,AVIGNON
4004,128,Avenue de la Liberté,83300,DRAGUIGNAN
4005,84,Rue du Moulin,93600,AULNAY-SOUS-BOIS
4006,51,Rue de l'Hôtel de Ville,35400,SAINT-MALO
4007,48,Rue Jules Ferry,66100,PERPIGNAN
4008,2,Rue Georges Clemenceau,19100,BRIVE-LA-GAILLARDE
4009,100,Rue Émile Zola,80090,AMIENS
4010,48,Rue du Bois,21100,DIJON
4011,60,Rue du Chemin Vert,75008,PARIS
4012,5,Rue du Lavoir,75017,PARIS
4013,30,Rue de la Côte,49100,ANGERS
4014,64,Rue de la Garenne,92000,NANTERRE
4015,106,Rue de la Victoire,31200,TOULOUSE
4016,30,Rue de la Pépinière,67500,HAGUENAU
4017,97,Rue Émile Zola,13600,LA CIOTAT
4018,34,Rue des Glycines,94400,VITRY-SUR-SEINE
4019,23,Rue de la Liberté,13008,MARSEILLE
4020,83,Rue Louis Pasteur,69008,LYON
4021,82,Rue des Peupliers,33700,MERIGNAC
4022,35,Rue Gambetta,69008,LYON
4023,105,Rue de l'Hôtel de Ville,49100,ANGERS
4024,39,Rue Saint-Jean,94600,CHOISY-LE-ROI
4025,56,Rue de la Pépinière,93100,MONTREUIL
4026,98,Rue de la Fraternité,14000,CAEN
4027,52,Rue Louis Pasteur,93140,BONDY
4028,14,Rue de la Côte,31300,TOULOUSE
4029,108,Rue des Écoles,75017,PARIS
4030,14,Rue du 8 Mai 1945,69006,LYON
4031,59,Rue de l'Industrie,59200,TOURCOING
4032,125,Rue des Cèdres,75006,PARIS
4033,14,Rue de la Solidarité,59500,DOUAI
4034,94,Rue Georges Clemenceau,76620,LE HAVRE
4035,48,Rue de l'Hôtel de Ville,94700,MAISONS-ALFORT
4036,5,Rue des Prés,57100,THIONVILLE
4037,25,Rue Voltaire,31300,TOULOUSE
4038,27,Rue Victor Hugo,77000,MELUN
4039,64,Rue Louis Pasteur,75012,PARIS
4040,124,Rue des Frères Lumière,59100,ROUBAIX
4041,28,Rue des Chênes,29200,BREST
4042,47,Rue des Glycines,93270,SEVRAN
4043,65,Rue Jean Moulin,91090,EVRY
4044,107,Rue Jules Ferry,97430,TAMPON
4045,101,Rue Jean Moulin,86000,POITIERS
4046,62,Rue Louis Pasteur,75020,PARIS
4047,3,Rue des Peupliers,95200,SARCELLES
4048,34,Rue du Parc,94120,FONTENAY-SOUS-BOIS
4049,90,Rue de la Poste,92500,RUEIL-MALMAISON
4050,20,Rue Voltaire,31300,TOULOUSE
4051,12,Rue du Stade,60200,COMPIEGNE
4052,15,Rue du Commerce,95130,FRANCONVILLE
4053,122,Rue du Parc,80000,AMIENS
4054,43,Rue des Pins,76100,ROUEN
4055,100,Rue des Glycines,42100,SAINT-ETIENNE
4056,31,Rue de l'Union,31500,TOULOUSE
4057,96,Rue Clémenceau,92600,ASNIERES-SUR-SEINE
4058,19,Avenue Charles de Gaulle,75016,PARIS
4059,40,Rue des Fleurs,37000,TOURS
4060,24,Rue du Port,59430,DUNKERQUE
4061,42,Rue de la Solidarité,75002,PARIS
4062,109,Rue des Myosotis,37000,TOURS
4063,92,Rue de la Rivière,75013,PARIS
4064,1,Rue du Chemin Vert,75006,PARIS
4065,11,Rue Saint-Pierre,42000,SAINT-ETIENNE
4066,107,Rue du Port,75007,PARIS
4067,38,Rue du Général de Gaulle,27000,EVREUX
4068,85,Rue des Fleurs,13008,MARSEILLE
4069,32,Rue du Château,34080,MONTPELLIER
4070,102,Rue des Sources,97460,SAINT-PAUL
4071,40,Rue des Coquelicots,75011,PARIS
4072,79,Rue du Calvaire,77100,MEAUX
4073,32,Rue de la Paix,34200,SETE
4074,31,Rue du Commerce,83000,TOULON
4075,3,Rue de la Rivière,71870,MACON
4076,122,Rue des Pâquerettes,13016,MARSEILLE
4077,77,Rue Marcel Pagnol,72100,LE MANS
4078,123,Rue du Président Wilson,69006,LYON
4079,54,Rue du Port,75001,PARIS
4080,115,Rue des Écoles,93210,SAINT-DENIS
4081,1,Rue des Myosotis,69100,VILLEURBANNE
4082,47,Rue Jean Moulin,93400,SAINT-OUEN
4083,51,Rue Jules Ferry,69008,LYON
4084,20,Rue du 8 Mai 1945,94400,VITRY-SUR-SEINE
4085,103,Rue de la Rivière,1000,BOURG-EN-BRESSE
4086,22,Rue de la Poste,59640,DUNKERQUE
4087,46,Rue de l'Industrie,68200,MULHOUSE
4088,56,Rue du Soleil,75006,PARIS
4089,128,Rue des Cèdres,25000,BESANCON
4090,101,Rue du Pont,6100,NICE
4091,76,Rue du Commerce,97460,SAINT-PAUL
4092,41,Rue Voltaire,29200,BREST
4093,125,Rue de la Paix,97450,SAINT-LOUIS
4094,24,Rue de la Paix,76100,ROUEN
4095,25,Rue des Lilas,13012,MARSEILLE
4096,72,Avenue de Verdun,83400,HYERES
4097,105,Rue du Cimetière,75016,PARIS
4098,119,Rue des Roses,13006,MARSEILLE
4099,70,Rue de Verdun,83400,HYERES
4100,36,Rue du Moulin,31100,TOULOUSE
4101,39,Rue du Calvaire,13012,MARSEILLE
4102,111,Rue de la Gare,92000,NANTERRE
4103,11,Rue du Calvaire,64100,BAYONNE
4104,36,Rue de la Marne,75014,PARIS
4105,76,Rue de la Paix,94170,LE PERREUX-SUR-MARNE
4106,69,Rue Victor Hugo,92290,CHATENAY-MALABRY
4107,4,Avenue de Verdun,97420,PORT
4108,76,Rue Marcel Pagnol,93120,LA COURNEUVE
4109,8,Rue du Président Wilson,37000,TOURS
4110,97,Rue des Roses,14000,CAEN
4111,85,Rue des Sources,76600,LE HAVRE
4112,22,Rue des Saules,38130,ECHIROLLES
4113,95,Rue du Pont,63000,CLERMONT-FERRAND
4114,59,Rue Anatole France,92230,GENNEVILLIERS
4115,28,Rue du Stade,92320,CHATILLON
4116,58,Rue Émile Zola,11000,CARCASSONNE
4117,12,Rue du Soleil,60200,COMPIEGNE
4118,46,Rue des Ormes,6100,NICE
4119,86,Rue du Soleil,67000,STRASBOURG
4120,47,Rue Georges Clemenceau,75016,PARIS
4121,117,Rue des Sources,59200,TOURCOING
4122,114,Rue des Myosotis,62000,ARRAS
4123,86,Rue des Ormes,31500,TOULOUSE
4124,105,Rue Clémenceau,75019,PARIS
4125,3,Rue René Cassin,42100,SAINT-ETIENNE
4126,55,Rue des Myosotis,93210,SAINT-DENIS
4127,110,Rue des Frères Lumière,83200,TOULON
4128,51,Rue Clémenceau,6110,LE CANNET
4129,7,Rue du 11 Novembre,6200,NICE
4130,37,Rue de la Chapelle,93120,LA COURNEUVE
4131,55,Rue Georges Clemenceau,30000,NIMES
4132,41,Rue des Sources,11000,CARCASSONNE
4133,105,Rue des Prés,6000,NICE
4134,16,Rue de la Mairie,94700,MAISONS-ALFORT
4135,9,Rue de la Liberté,97150,SAINT MARTIN
4136,99,Rue du Poirier,93190,LIVRY-GARGAN
4137,109,Rue Aristide Briand,20090,AJACCIO
4138,41,Rue du Chemin Vert,13012,MARSEILLE
4139,123,Rue de Verdun,63000,CLERMONT-FERRAND
4140,96,Avenue de la Liberté,71100,CHALON-SUR-SAONE
4141,30,Avenue de Verdun,13009,MARSEILLE
4142,47,Rue du Stade,57050,METZ
4143,126,Rue Voltaire,93500,PANTIN
4144,104,Rue des Peupliers,82000,MONTAUBAN
4145,46,Rue des Marronniers,33800,BORDEAUX
4146,19,Rue des Pins,75008,PARIS
4147,63,Rue du Général de Gaulle,95000,CERGY
4148,3,Rue du Moulin,13006,MARSEILLE
4149,118,Rue de Verdun,45000,ORLEANS
4150,5,Rue de la Liberté,83000,TOULON
4151,19,Rue du Calvaire,44800,SAINT-HERBLAIN
4152,114,Avenue de la Liberté,91090,EVRY
4153,125,Rue du Chemin Vert,29000,QUIMPER
4154,103,Avenue de la Liberté,33000,BORDEAUX
4155,115,Rue de la Marne,72000,LE MANS
4156,55,Rue des Frères Lumière,97600,MAMOUDZOU
4157,27,Rue des Peupliers,59777,LILLE
4158,43,Rue des Glycines,76620,LE HAVRE
4159,2,Rue Georges Clemenceau,75014,PARIS
4160,59,Rue André Malraux,92140,CLAMART
4161,41,Rue de la Chapelle,25000,BESANCON
4162,93,Rue du Commerce,13002,MARSEILLE
4163,67,Rue du Bois,78130,LES MUREAUX
4164,123,Rue Saint-Jean,47000,AGEN
4165,3,Rue de l'Abbé Pierre,78800,HOUILLES
4166,114,Rue Jules Ferry,93700,DRANCY
4167,46,Rue de l'Industrie,45000,ORLEANS
4168,7,Rue Jules Ferry,62200,BOULOGNE-SUR-MER
4169,42,Rue des Pins,75014,PARIS
4170,37,Rue du 8 Mai 1945,93700,DRANCY
4171,110,Rue de l'Hôtel de Ville,62100,CALAIS
4172,10,Rue des Lilas,81990,ALBI
4173,16,Rue de la Croix,13012,MARSEILLE
4174,83,Rue des Peupliers,10000,TROYES
4175,80,Rue des Cèdres,75020,PARIS
4176,36,Rue de la Poste,87280,LIMOGES
4177,74,Rue du Général de Gaulle,66000,PERPIGNAN
4178,128,Rue du 8 Mai 1945,64000,PAU
4179,41,Rue des Fleurs,93120,LA COURNEUVE
4180,109,Rue Saint-Pierre,35700,RENNES
4181,20,Rue des Cèdres,59150,WATTRELOS
4182,26,Rue du Belvédère,97480,SAINT-JOSEPH
4183,75,Rue Saint-Martin,83140,SIX-FOURS-LES-PLAGES
4184,107,Rue du Parc,95100,ARGENTEUIL
4185,76,Rue des Glycines,92190,MEUDON
4186,70,Rue du Marché,75116,PARIS
4187,104,Rue des Ormes,97420,PORT
4188,14,Rue des Bouleaux,93200,SAINT-DENIS
4189,111,Rue du Général de Gaulle,69200,VENISSIEUX
4190,68,Rue des Châtaigniers,51100,REIMS
4191,93,Rue Gambetta,95130,FRANCONVILLE
4192,80,Rue de l'Église,93190,LIVRY-GARGAN
4193,3,Rue des Pâquerettes,69100,VILLEURBANNE
4194,114,Rue du 8 Mai 1945,75016,PARIS
4195,78,Rue du Marché,37300,JOUE-LES-TOURS
4196,10,Rue de la Poste,93500,PANTIN
4197,31,Rue André Malraux,69005,LYON
4198,77,Rue de Verdun,75116,PARIS
4199,85,Rue de la Croix,92190,MEUDON
4200,61,Rue du Marché,94000,CRETEIL
4201,10,Avenue de la Liberté,69006,LYON
4202,57,Rue Clémenceau,67200,STRASBOURG
4203,82,Rue de l'Avenir,75010,PARIS
4204,58,Rue des Jardins,25000,BESANCON
4205,71,Rue René Cassin,86000,POITIERS
4206,80,Rue du Château,21100,DIJON
4207,124,Rue des Peupliers,92360,MEUDON
4208,36,Rue de la Poste,71100,CHALON-SUR-SAONE
4209,27,Rue des Saules,93100,MONTREUIL
4210,23,Rue des Sources,75007,PARIS
4211,18,Rue du Château,90000,BELFORT
4212,118,Rue du Président Wilson,85000,LA ROCHE-SUR-YON
4213,55,Rue de la Marne,72100,LE MANS
4214,29,Rue des Bouleaux,92130,ISSY-LES-MOULINEAUX
4215,46,Rue Georges Clemenceau,80080,AMIENS
4216,36,Rue Gambetta,44000,NANTES
4217,73,Rue de la Solidarité,92300,LEVALLOIS-PERRET
4218,22,Rue de l'Avenir,75001,PARIS
4219,33,Rue Henri Barbusse,92110,CLICHY
4220,103,Rue du Bois,75009,PARIS
4221,31,Rue des Pins,66000,PERPIGNAN
4222,126,Rue de Verdun,91090,EVRY
4223,120,Rue de l'Union,75009,PARIS
4224,82,Rue Saint-Martin,92290,CHATENAY-MALABRY
4225,101,Rue Henri Barbusse,22000,SAINT-BRIEUC
4226,110,Rue des Tulipes,93120,LA COURNEUVE
4227,82,Rue André Malraux,76620,LE HAVRE
4228,42,Rue Marcel Pagnol,92500,RUEIL-MALMAISON
4229,54,Rue Henri Barbusse,94500,CHAMPIGNY-SUR-MARNE
4230,22,Rue des Lilas,92140,CLAMART
4231,12,Rue du Président Wilson,20600,BASTIA
4232,80,Rue des Jardins,75011,PARIS
4233,10,Rue de l'École,92500,RUEIL-MALMAISON
4234,3,Rue Jean Moulin,66100,PERPIGNAN
4235,22,Rue des Cèdres,13002,MARSEILLE
4236,61,Rue des Saules,44100,NANTES
4237,14,Rue du Bois,59100,ROUBAIX
4238,115,Rue des Jardins,59279,DUNKERQUE
4239,65,Rue des Prés,13002,MARSEILLE
4240,50,Rue des Myosotis,20200,BASTIA
4241,57,Rue des Chênes,66000,PERPIGNAN
4242,8,Rue des Coquelicots,83100,TOULON
4243,17,Rue des Peupliers,56100,LORIENT
4244,47,Rue des Myosotis,16000,ANGOULEME
4245,33,Rue de la Gare,19100,BRIVE-LA-GAILLARDE
4246,79,Rue Henri Barbusse,34090,MONTPELLIER
4247,55,Rue du Soleil,69006,LYON
4248,3,Rue René Cassin,75008,PARIS
4249,56,Rue des Saules,76100,ROUEN
4250,106,Rue de la Paix,78100,SAINT-GERMAIN-EN-LAYE
4251,114,Rue de la Liberté,44600,SAINT-NAZAIRE
4252,32,Rue des Roses,97234,FORT-DE-FRANCE
4253,101,Rue des Lilas,20000,AJACCIO
4254,128,Rue des Coquelicots,97234,FORT-DE-FRANCE
4255,28,Rue de la Marne,13015,MARSEILLE
4256,65,Rue des Platanes,94120,FONTENAY-SOUS-BOIS
4257,79,Rue des Primevères,6300,NICE
4258,88,Rue Marcel Pagnol,49280,CHOLET
4259,105,Rue du Stade,83000,TOULON
4260,55,Rue du Calvaire,35000,RENNES
4261,38,Rue André Malraux,31500,TOULOUSE
4262,75,Rue Émile Zola,93220,GAGNY
4263,72,Rue des Saules,75018,PARIS
4264,110,Rue de l'Industrie,75016,PARIS
4265,108,Rue des Fleurs,13006,MARSEILLE
4266,82,Rue de la Paix,38000,GRENOBLE
4267,90,Rue de la Fontaine,83100,TOULON
4268,61,Rue des Acacias,28000,CHARTRES
4269,61,Rue des Bouleaux,94400,VITRY-SUR-SEINE
4270,73,Rue des Aulnes,68100,MULHOUSE
4271,58,Rue de la Chapelle,35000,RENNES
4272,43,Rue des Sources,75019,PARIS
4273,6,Rue du 11 Novembre,75007,PARIS
4274,113,Avenue de la Liberté,94000,CRETEIL
4275,36,Rue des Myosotis,59777,LILLE
4276,42,Rue des Acacias,97142,ABYMES
4277,1,Rue du Chemin Vert,35400,SAINT-MALO
4278,125,Rue Saint-Jean,92100,BOULOGNE-BILLANCOURT
4279,82,Rue des Châtaigniers,77500,CHELLES
4280,127,Rue des Vignes,94170,LE PERREUX-SUR-MARNE
4281,38,Rue des Ormes,90000,BELFORT
4282,103,Rue de la Gare,94200,IVRY-SUR-SEINE
4283,3,Rue de Verdun,91700,SAINTE-GENEVIEVE-DES-BOIS
4284,97,Rue des Peupliers,92000,NANTERRE
4285,77,Rue Aristide Briand,59260,LILLE
4286,45,Rue du Soleil,75007,PARIS
4287,49,Rue du Port,75012,PARIS
4288,7,Rue du Cimetière,97490,SAINT-DENIS
4289,84,Rue des Aulnes,2100,SAINT-QUENTIN
4290,9,Rue du Commerce,92600,ASNIERES-SUR-SEINE
4291,122,Rue Jean Moulin,97300,CAYENNE
4292,38,Rue du Président Wilson,13013,MARSEILLE
4293,113,Rue des Lilas,74000,ANNECY
4294,82,Rue de la Rivière,59491,VILLENEUVE-D'ASCQ
4295,78,Rue des Cèdres,75017,PARIS
4296,53,Rue des Myosotis,72100,LE MANS
4297,48,Rue de la Garenne,81990,ALBI
4298,59,Rue Louis Pasteur,83000,TOULON
4299,11,Rue des Pâquerettes,13011,MARSEILLE
4300,101,Avenue de la République,13127,VITROLLES
4301,64,Rue Saint-Pierre,56000,VANNES
4302,53,Rue des Saules,93160,NOISY-LE-GRAND
4303,47,Rue du Parc,75018,PARIS
4304,60,Rue du Chemin Vert,92220,BAGNEUX
4305,60,Rue du Belvédère,92700,COLOMBES
4306,32,Rue René Cassin,75004,PARIS
4307,88,Rue de la Poste,31200,TOULOUSE
4308,110,Rue des Acacias,44100,NANTES
4309,83,Rue des Aulnes,72000,LE MANS
4310,7,Rue du Calvaire,60155,BEAUVAIS
4311,47,Rue Voltaire,67000,STRASBOURG
4312,18,Rue de la Garenne,95140,GARGES-LES-GONESSE
4313,88,Rue de la Gare,93600,AULNAY-SOUS-BOIS
4314,33,Rue des Coquelicots,59800,LILLE
4315,101,Rue Voltaire,16000,ANGOULEME
4316,123,Rue de la Côte,67000,STRASBOURG
4317,26,Rue Marcel Pagnol,78500,SARTROUVILLE
4318,88,Rue Voltaire,51000,CHALONS-EN-CHAMPAGNE
4319,62,Rue Anatole France,38000,GRENOBLE
4320,103,Rue des Frères Lumière,6100,NICE
4321,23,Rue des Pins,51000,CHALONS-EN-CHAMPAGNE
4322,114,Rue des Bouleaux,93800,EPINAY-SUR-SEINE
4323,98,Rue de la Côte,13300,SALON-DE-PROVENCE
4324,114,Rue des Peupliers,74200,THONON-LES-BAINS
4325,58,Rue Jules Ferry,44100,NANTES
4326,57,Rue de la Garenne,17000,LA ROCHELLE
4327,22,Rue Pasteur,77340,PONTAULT-COMBAULT
4328,63,Avenue de Verdun,88000,EPINAL
4329,75,Rue des Ormes,75020,PARIS
4330,109,Rue des Pâquerettes,75003,PARIS
4331,86,Rue Saint-Pierre,6000,NICE
4332,125,Rue de la Liberté,60155,BEAUVAIS
4333,88,Rue des Pâquerettes,92220,BAGNEUX
4334,33,Rue des Saules,69008,LYON
4335,69,Rue Georges Clemenceau,92130,ISSY-LES-MOULINEAUX
4336,82,Rue Pasteur,33600,PESSAC
4337,68,Rue des Glycines,97234,FORT-DE-FRANCE
4338,61,Rue des Marronniers,75019,PARIS
4339,35,Rue Émile Zola,83400,HYERES
4340,87,Avenue de Verdun,97234,FORT-DE-FRANCE
4341,96,Rue du Bois,95100,ARGENTEUIL
4342,112,Rue du Lavoir,75003,PARIS
4343,21,Rue du Poirier,93160,NOISY-LE-GRAND
4344,120,Rue des Cèdres,92160,ANTONY
4345,69,Rue du Cimetière,75007,PARIS
4346,41,Rue des Cèdres,38400,SAINT-MARTIN-D'HERES
4347,97,Rue des Peupliers,33300,BORDEAUX
4348,81,Avenue de la République,79000,NIORT
4349,59,Rue de la Fontaine,92110,CLICHY
4350,50,Rue des Fleurs,94000,CRETEIL
4351,36,Rue du Commerce,33700,MERIGNAC
4352,90,Rue des Roses,6100,NICE
4353,103,Rue Victor Hugo,78000,VERSAILLES
4354,29,Rue des Peupliers,13300,SALON-DE-PROVENCE
4355,26,Rue de la Fraternité,49280,CHOLET
4356,4,Rue des Marronniers,86100,CHATELLERAULT
4357,26,Rue Émile Zola,90000,BELFORT
4358,34,Rue des Platanes,66000,PERPIGNAN
4359,87,Rue André Malraux,79000,NIORT
4360,60,Rue des Bouleaux,83400,HYERES
4361,53,Rue du Château,41000,BLOIS
4362,72,Rue Victor Hugo,93600,AULNAY-SOUS-BOIS
4363,73,Rue du Pont,97232,LAMENTIN
4364,112,Rue de la Fontaine,69200,VENISSIEUX
4365,91,Rue de la République,92220,BAGNEUX
4366,79,Rue des Pins,75116,PARIS
4367,40,Rue des Glycines,13002,MARSEILLE
4368,12,Rue de la Victoire,75019,PARIS
4369,122,Rue du Belvédère,97436,SAINT-LEU
4370,102,Rue du Calvaire,92120,MONTROUGE
4371,45,Rue des Peupliers,60155,BEAUVAIS
4372,9,Rue Pasteur,34500,BEZIERS
4373,15,Rue Gambetta,30900,NIMES
4374,57,Rue des Jardins,41000,BLOIS
4375,68,Rue du Soleil,92140,CLAMART
4376,122,Rue de la Marne,11100,NARBONNE
4377,19,Rue des Platanes,93600,AULNAY-SOUS-BOIS
4378,63,Rue Pierre Curie,77500,CHELLES
4379,49,Rue de l'Union,11100,NARBONNE
4380,100,Rue de l'Avenir,73000,CHAMBERY
4381,86,Rue des Frères Lumière,75008,PARIS
4382,36,Rue André Malraux,85000,LA ROCHE-SUR-YON
4383,4,Rue des Chênes,91700,SAINTE-GENEVIEVE-DES-BOIS
4384,70,Rue Henri Barbusse,78000,VERSAILLES
4385,39,Rue du Poirier,75007,PARIS
4386,107,Rue des Peupliers,11100,NARBONNE
4387,124,Rue Pasteur,69004,LYON
4388,95,Rue des Lilas,72100,LE MANS
4389,87,Rue du Stade,76000,ROUEN
4390,123,Rue du Président Wilson,21000,DIJON
4391,112,Rue du Bois,33000,BORDEAUX
4392,87,Rue de la Poste,59240,DUNKERQUE
4393,126,Rue des Marronniers,44800,SAINT-HERBLAIN
4394,21,Rue de l'Avenir,6110,LE CANNET
4395,29,Rue des Châtaigniers,75007,PARIS
4396,77,Rue Voltaire,78000,VERSAILLES
4397,42,Rue Pierre Curie,6300,NICE
4398,38,Rue des Myosotis,35000,RENNES
4399,71,Rue du Parc,75014,PARIS
